MMSI,Time,SOG,Longitude,Latitude,COG
72,20190723_111551,1.1,-43.1997337341309,-22.8752670288086,306
72,20190723_111620,0.9,-43.1998329162598,-22.8752002716064,312
72,20190723_111643,0.6,-43.1998481750488,-22.8751678466797,318
70,20190723_233210,5.7,-43.137336730957,-22.9729309082031,355.6
70,20190723_233259,5.7,-43.1375312805176,-22.9715938568115,350
70,20190723_233500,5.7,-43.1382446289063,-22.9684734344482,343.6
70,20190723_233608,5.7,-43.1386566162109,-22.9666500091553,351.3
70,20190723_233619,5.7,-43.1387252807617,-22.9663963317871,345.5
70,20190723_233918,6.7,-43.1401863098145,-22.9614868164062,339.1
70,20190723_233958,6.9,-43.1405334472656,-22.9602661132813,348.1
70,20190723_234051,7.2,-43.1409912109375,-22.9586772918701,340.8
70,20190723_234058,7.2,-43.1410713195801,-22.9583492279053,346.6
70,20190723_234150,7.4,-43.141414642334,-22.9566707611084,353.1
70,20190723_234229,7.5,-43.1417045593262,-22.9552974700928,344.1
70,20190723_234251,7.5,-43.1418304443359,-22.9545993804932,352
70,20190723_234311,7.5,-43.1418952941895,-22.9538516998291,358
70,20190723_234327,7.7,-43.141902923584,-22.9531707763672,1.8
70,20190723_234339,7.7,-43.141918182373,-22.952808380127,358.3
70,20190723_234349,7.7,-43.1418876647949,-22.9524517059326,3.3
70,20190723_234411,7.7,-43.1418762207031,-22.9517021179199,359.3
70,20190723_234418,7.7,-43.1418609619141,-22.9513721466064,1.8
70,20190723_234441,7.7,-43.1418685913086,-22.9506435394287,359.6
70,20190723_234519,8,-43.1418914794922,-22.9491500854492,1.8
70,20190723_234551,8,-43.141773223877,-22.9480323791504,7.2
70,20190723_234739,8.4,-43.1412887573242,-22.9437808990479,2.2
70,20190723_234829,8.5,-43.1410751342773,-22.9418411254883,8.3
70,20190723_235032,8,-43.1402206420898,-22.9372787475586,13.5
70,20190723_235228,7.5,-43.1392822265625,-22.9330272674561,8.3
70,20190723_235259,7.2,-43.1392402648926,-22.9319648742676,357.3
70,20190723_235308,7,-43.139289855957,-22.9316387176514,352.1
70,20190723_235328,7,-43.1394271850586,-22.931022644043,347.1
70,20190723_235509,7.7,-43.1403884887695,-22.9276351928711,342
70,20190724_000150,9.9,-43.1454544067383,-22.9111270904541,344.8
70,20190724_000749,10.4,-43.1512184143066,-22.8947772979736,344.1
70,20190724_000812,10.1,-43.1516075134277,-22.8937950134277,336.5
70,20190724_000826,9.9,-43.1519508361816,-22.8932247161865,330.1
70,20190724_000844,9.8,-43.1524276733398,-22.8925914764404,323.8
70,20190724_000856,9.5,-43.1528282165527,-22.8921604156494,318.6
70,20190724_000913,9.3,-43.1533813476562,-22.8916778564453,311.3
70,20190724_000925,9.1,-43.1538734436035,-22.8913497924805,306
70,20190724_000949,9,-43.1548042297363,-22.8908576965332,298.1
70,20190724_001020,9,-43.1560897827148,-22.8903522491455,293.1
70,20190724_001059,9.1,-43.1578330993652,-22.8897724151611,287.6
70,20190724_001138,9.3,-43.159610748291,-22.8893260955811,282.6
70,20190724_001208,9.1,-43.1610145568848,-22.8891105651855,276.8
70,20190724_001238,9.1,-43.1623840332031,-22.8890686035156,271.5
70,20190724_001352,9.3,-43.1656265258789,-22.8891124725342,266.3
70,20190724_001728,9.4,-43.1760063171387,-22.8895835876465,274.6
70,20190724_001800,9,-43.1774101257324,-22.8893241882324,284.3
70,20190724_001819,9,-43.1782188415527,-22.8890247344971,292
70,20190724_001851,8.9,-43.1794281005859,-22.8884944915771,298.1
70,20190724_002019,8.5,-43.1827964782715,-22.8865776062012,303.1
70,20190724_002700,6,-43.1946640014648,-22.878927230835,297.6
70,20190724_002729,5.9,-43.1954345703125,-22.8785228729248,302.6
70,20190724_002759,5.7,-43.1961212158203,-22.8780422210693,309.1
70,20190724_002818,5.5,-43.1964988708496,-22.8776912689209,315.3
70,20190724_002844,5.5,-43.1968650817871,-22.8772735595703,321.3
70,20190724_002930,5.2,-43.1977310180664,-22.8763027191162,315
70,20190724_002945,5,-43.1980514526367,-22.8760566711426,308.1
70,20190724_002956,4.9,-43.1982383728027,-22.8759479522705,303
70,20190724_003002,4.5,-43.1984100341797,-22.8758697509766,297.6
70,20190724_003016,4.4,-43.1986885070801,-22.8757801055908,289.1
70,20190724_003030,4.2,-43.1989784240723,-22.8757171630859,282.8
70,20190724_003049,3.8,-43.1993713378906,-22.8756771087646,274.8
70,20190724_003108,3.7,-43.1997337341309,-22.8756942749023,269.8
70,20190724_003140,3.6,-43.2002983093262,-22.875732421875,263.6
70,20190724_003240,3.2,-43.2013053894043,-22.8758811950684,257.6
70,20190724_003310,3.2,-43.2017707824707,-22.8760223388672,251
70,20190724_003400,3.5,-43.2025680541992,-22.8763294219971,246
70,20190724_003609,3.5,-43.2047157287598,-22.8772487640381,237.9
70,20190724_003628,3.2,-43.2049560546875,-22.8774375915527,230.3
70,20190724_003652,3.2,-43.2051887512207,-22.8776721954346,223.5
70,20190724_003859,2.7,-43.2065315246582,-22.8790874481201,218.5
70,20190724_003959,2.5,-43.2070121765137,-22.879638671875,223.5
70,20190724_004050,2.5,-43.2074508666992,-22.8800296783447,228.9
70,20190724_004148,2.5,-43.2080383300781,-22.8804473876953,233.9
70,20190724_004348,1.8,-43.2091865539551,-22.8812313079834,228.6
70,20190724_004419,1.3,-43.2093772888184,-22.8813667297363,239.9
70,20190724_004431,1.1,-43.2094268798828,-22.8813800811768,245.5
70,20190724_004541,0.4,-43.2095832824707,-22.8814182281494,274.1
70,20190807_093756,11.4,-43.1314888000488,-22.9745025634766,348
70,20190807_094325,10.5,-43.1350173950195,-22.9577198028564,348
70,20190807_094915,10.3,-43.1392631530762,-22.9413280487061,345.3
70,20190807_094957,10.5,-43.1396865844727,-22.9393787384033,350.3
70,20190807_095035,10.5,-43.1399383544922,-22.9374675750732,355.3
70,20190807_095115,10.6,-43.1399688720703,-22.9354038238525,2.7
70,20190807_095223,10.3,-43.1397972106934,-22.9321556091309,358.3
70,20190807_095243,10,-43.1399192810059,-22.9312114715576,352.5
70,20190807_095436,9,-43.1408767700195,-22.926248550415,347
70,20190807_100226,7,-43.145076751709,-22.9101943969727,342
70,20190807_100725,6.9,-43.1478385925293,-22.9006729125977,347.5
70,20190807_101038,6.7,-43.1494483947754,-22.8948345184326,341.3
70,20190807_101647,6.7,-43.1535987854004,-22.8838024139404,348.6
70,20190807_102025,6.5,-43.1549606323242,-22.8770751953125,355.1
70,20190807_102151,6.5,-43.1549911499023,-22.8745651245117,1
70,20190807_102505,6.7,-43.154655456543,-22.8683242797852,6.4
70,20190807_102535,6.2,-43.1544799804687,-22.8674087524414,12.3
70,20190807_102614,4.7,-43.154167175293,-22.8664875030518,18.1
70,20190807_102705,3.7,-43.1537895202637,-22.8656044006348,23.8
70,20190807_102745,3.1,-43.1534881591797,-22.8650417327881,28.8
70,20190807_103015,3.5,-43.1523475646973,-22.8633232116699,34.5
70,20190807_103208,4.9,-43.1511039733887,-22.8615226745605,28.8
70,20190807_103425,6,-43.1492195129395,-22.8582649230957,23.1
70,20190807_103634,6.2,-43.1478538513184,-22.8547897338867,17.5
70,20190807_104654,0.6,-43.1460800170898,-22.8490295410156,157.8
70,20190807_104706,1.3,-43.1461143493652,-22.8490943908691,195
70,20190807_104906,0.8,-43.1462898254395,-22.8497524261475,188.8
70,20190807_105006,0.4,-43.146240234375,-22.8497161865234,60
70,20190807_105015,0.4,-43.1462287902832,-22.8497047424316,51
70,20190807_105027,0.4,-43.1462135314941,-22.8496875762939,44.3
70,20190807_115210,0,-43.1459426879883,-22.8495578765869,147.3
70,20190807_121612,0.4,-43.1460266113281,-22.8494129180908,17.6
70,20190807_122243,0.5,-43.1461715698242,-22.8487167358398,295.8
70,20190807_122259,0.8,-43.1462059020996,-22.8487281799316,266.8
70,20190807_122306,0.9,-43.1462516784668,-22.8487510681152,243.8
70,20190807_122316,1,-43.1462898254395,-22.848804473877,216.5
70,20190807_122330,1,-43.146297454834,-22.8488483428955,197.1
70,20190807_122336,1,-43.1462821960449,-22.8488941192627,174.1
70,20190807_122337,0.8,-43.1462745666504,-22.8489036560059,168
70,20190807_122343,0.8,-43.1462631225586,-22.8489246368408,162.6
70,20190807_122402,0.5,-43.1462440490723,-22.8489799499512,169.9
70,20190807_122407,0.5,-43.1462440490723,-22.8489933013916,180.9
70,20190807_122414,0.6,-43.1462478637695,-22.849006652832,188.3
70,20190807_122415,0.8,-43.1462593078613,-22.8490142822266,195.3
70,20190807_122424,0.9,-43.1462783813477,-22.8490467071533,205.1
70,20190807_122435,1.1,-43.1463088989258,-22.8491020202637,212.1
70,20190807_122448,1.6,-43.1463737487793,-22.8491821289062,217.5
70,20190807_123013,6.4,-43.1514015197754,-22.8550472259521,211.3
70,20190807_123145,6.5,-43.1527442932129,-22.8574981689453,204.6
70,20190807_123225,6.5,-43.1531944274902,-22.8586368560791,199.3
70,20190807_123315,7,-43.153678894043,-22.8601722717285,192.6
70,20190807_123345,7,-43.1538581848145,-22.8611545562744,187.4
70,20190807_124147,7.5,-43.1554336547852,-22.8779926300049,185.1
70,20190807_124406,7.5,-43.1559829711914,-22.8829574584961,190.3
70,20190807_124534,7.2,-43.1567115783691,-22.8860359191895,195.4
70,20190807_124553,6.7,-43.1568565368652,-22.8864269256592,205.6
70,20190807_124559,6.4,-43.1570434570313,-22.8866710662842,214.3
70,20190807_124605,6,-43.1571884155273,-22.8868179321289,220.8
70,20190807_124621,5.7,-43.1575088500977,-22.887056350708,231.4
70,20190807_124632,5.5,-43.1578216552734,-22.8872165679932,239.6
70,20190807_124642,5.2,-43.1580467224121,-22.8873023986816,244.6
70,20190807_124702,5.2,-43.1585388183594,-22.8874702453613,252.1
70,20190807_124725,5.5,-43.1592140197754,-22.8876113891602,257.3
70,20190807_124805,5.9,-43.1603584289551,-22.8877620697021,263
70,20190807_124935,6.4,-43.1631240844727,-22.8881492614746,257.8
70,20190807_125215,6.5,-43.1681861877441,-22.8892307281494,263.8
70,20190807_125435,6.7,-43.1728706359863,-22.8895473480225,269.6
70,20190807_125626,6.7,-43.1766166687012,-22.8894462585449,274.6
70,20190807_125747,6.7,-43.1792488098145,-22.8893356323242,269.6
70,20190807_125756,6.5,-43.179573059082,-22.8893775939941,263.5
70,20190807_125801,6.4,-43.1797904968262,-22.8894367218018,257.8
70,20190807_125818,6.2,-43.180233001709,-22.8895797729492,251.6
70,20190807_125838,6.2,-43.1807708740234,-22.8897857666016,246.5
70,20190807_125909,6.2,-43.1815795898438,-22.8901996612549,240.5
70,20190807_125954,6.2,-43.182975769043,-22.8908977508545,245.8
70,20190807_130020,6.2,-43.1835670471191,-22.8910961151123,251
70,20190807_130034,6.2,-43.1841812133789,-22.8912410736084,257.8
70,20190807_130058,6.2,-43.1849212646484,-22.8913078308105,264.6
70,20190807_130128,6.2,-43.1857643127441,-22.8913288116455,271
70,20190807_130155,6.2,-43.1866683959961,-22.8912544250488,277
70,20190807_130456,6.5,-43.1923637390137,-22.8906421661377,271.3
70,20190807_130544,6.5,-43.194019317627,-22.8906993865967,265.3
70,20190807_130606,6.5,-43.1946601867676,-22.8908023834229,259.8
70,20190807_130621,6.4,-43.1951637268066,-22.890941619873,254.3
70,20190807_130946,6.5,-43.2014579772949,-22.8929405212402,248.5
70,20190807_131553,1.6,-43.2089805603027,-22.8957672119141,254.1
70,20190807_131617,1.6,-43.2091369628906,-22.8957901000977,260.1
70,20190807_131641,1.3,-43.2093467712402,-22.8958072662354,267.3
70,20190807_131703,1.3,-43.2094573974609,-22.8957920074463,273
70,20190807_131720,1.3,-43.2095718383789,-22.89577293396,279.5
70,20190807_131732,1.1,-43.2096481323242,-22.8957443237305,285.5
70,20190807_131750,1.1,-43.2097358703613,-22.8957099914551,292.5
70,20190807_131801,1.1,-43.2098045349121,-22.8956775665283,297.5
70,20190807_131821,1.1,-43.2099342346191,-22.895637512207,304.3
70,20190807_131838,1.1,-43.2099914550781,-22.895565032959,309.3
70,20190807_131921,1.1,-43.2101745605469,-22.8954124450684,314.8
70,20190807_132016,1.3,-43.2104263305664,-22.8951377868652,320.8
70,20190807_132127,1.8,-43.2107582092285,-22.894702911377,326.5
70,20190807_132425,2,-43.211799621582,-22.8930778503418,331.5
70,20190807_132755,0.4,-43.2122802734375,-22.8922424316406,319
82,20190718_161141,11,-43.1547546386719,-22.8480205535889,185.4
82,20190718_161351,8.9,-43.1551361083984,-22.85400390625,179.6
82,20190718_162051,10.4,-43.1547431945801,-22.8711128234863,179.6
82,20190718_162204,10.8,-43.154857635498,-22.8747787475586,185.3
82,20190718_162250,11,-43.1552886962891,-22.8772525787354,191.5
82,20190718_162323,11,-43.1557807922363,-22.8787822723389,198.4
82,20190718_162452,11.3,-43.157543182373,-22.8831558227539,203.9
82,20190718_162523,10.8,-43.1583518981934,-22.8845386505127,209.5
82,20190718_162542,10.3,-43.1589164733887,-22.8852977752686,216
82,20190718_162551,10,-43.159252166748,-22.8856449127197,221
82,20190718_162642,9.5,-43.1609649658203,-22.887264251709,226.5
82,20190718_162724,9.3,-43.1624717712402,-22.888370513916,232.5
82,20190718_162742,9,-43.1631965637207,-22.8888187408447,237.5
82,20190718_162815,7.7,-43.1643981933594,-22.8892097473145,258.3
82,20190718_162833,7.5,-43.165111541748,-22.8892765045166,263.6
82,20190718_162901,7.5,-43.1662673950195,-22.8893260955811,269.5
82,20190718_163332,7.5,-43.1766738891602,-22.8896026611328,264.5
82,20190718_163505,7,-43.1799430847168,-22.8899192810059,259.1
82,20190718_163714,6.7,-43.184383392334,-22.8905410766602,265.6
82,20190718_164232,5.9,-43.1948165893555,-22.8909721374512,257.6
82,20190718_164324,5.7,-43.1962013244629,-22.8913478851318,252.4
82,20190718_164455,5.7,-43.1986541748047,-22.8922424316406,246.9
82,20190718_165203,3.1,-43.2068862915039,-22.8954544067383,252.1
82,20190718_165245,3,-43.2074890136719,-22.8955917358398,257.6
82,20190718_165637,2.2,-43.2102088928223,-22.8952026367187,315
82,20190718_170235,2.1,-43.2128295898438,-22.8913764953613,333.6
82,20190718_170535,1.1,-43.2137832641602,-22.8903617858887,309.6
82,20190718_180539,0.1,-43.2143135070801,-22.8899879455566,300.6
71,20190825_134009,10,-43.1429328918457,-22.9737567901611,0.4
71,20190825_134405,10.1,-43.1424674987793,-22.963005065918,5.7
71,20190825_134948,10.4,-43.140796661377,-22.9463920593262,7
71,20190825_135420,10.1,-43.1391067504883,-22.9331321716309,0.4
71,20190825_135428,10.1,-43.1391143798828,-22.9327087402344,358.6
71,20190825_135451,9.9,-43.1392288208008,-22.9317321777344,353.1
71,20190825_135527,9.8,-43.1395530700684,-22.929967880249,347.1
71,20190825_135838,9.9,-43.1419868469238,-22.9215869903564,341.8
71,20190825_140439,10.3,-43.1478691101074,-22.9054279327393,341
71,20190825_140919,10,-43.1527061462402,-22.8926239013672,333.1
71,20190825_141020,9.6,-43.1541786193848,-22.890251159668,326.3
71,20190825_141049,9.4,-43.1550331115723,-22.8892097473145,321.1
71,20190825_141116,8.9,-43.155834197998,-22.8885173797607,308.5
71,20190825_141151,8.5,-43.1571578979492,-22.8877334594727,299.1
71,20190825_141211,8,-43.1580429077148,-22.8874073028564,288.8
71,20190825_141227,7.9,-43.1585426330566,-22.8872852325439,283.8
71,20190825_141242,7.5,-43.1592216491699,-22.8872108459473,275.5
71,20190825_141253,7.4,-43.1595916748047,-22.887228012085,268.1
