clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.12211666733333,-22.785011110666666,10.860000000000001,49.96666666666667,292.2415993561134
0,-43.11319242272727,-22.77847878636363,10.545454545454545,52.56363636363637,310.04064179713527
0,-43.10547444466667,-22.77303111066667,10.626666666666665,50.41333333333333,247.97004514681294
0,-43.099991663750004,-22.7668583325,10.624999999999998,26.4,204.82482288490377
1,-43.15414861083334,-22.815658333333335,9.233333333333333,323.39166666666665,308.37680086972694
1,-43.16072916700001,-22.809256665500005,9.455000000000002,297.225,310.5109222112351
1,-43.171240277083335,-22.805647221666664,7.383333333333333,287.2375,297.30086207989564
1,-43.176851111333335,-22.804278889333332,2.3066666666666666,277.1333333333333,47.97911426584405
2,-43.10395000066667,-22.761692222,4.9399999999999995,263.65333333333336,211.54060770722242
3,-43.17294999999999,-22.805482575,8.75909090909091,106.37272727272729,270.80218400238107
3,-43.165788095714284,-22.80745476285714,10.014285714285714,105.9857142857143,129.23327731874048
4,-43.09408571428571,-22.82464523857143,1.2285714285714289,347.85714285714283,19.406364220867328
5,-43.09504888933334,-22.824677778000005,2.8400000000000003,238.00666666666666,92.70955893769782
6,-43.12684333400001,-22.833073333333335,0.6933333333333332,7.973333333333334,14.283206363126334
7,-43.117242857142855,-22.820792855714284,0.9714285714285713,193.0,12.46825727672184
7,-43.13286494876288,-22.832385394948453,2.2814432989690725,186.50515463917523,602.8075002082288
7,-43.152499248270765,-22.837433834360905,7.142105263157891,172.48345864661647,305.7341152607048
7,-43.15107883432516,-22.84777443769937,4.41901840490798,111.00368098159512,390.9964766767037
7,-43.15182626147594,-22.859047355166044,6.134317343173414,145.0361623616236,749.0961819564541
7,-43.135316865483425,-22.87391154523177,6.358410596026498,170.49509933774868,1198.661382695033
7,-43.14707551374857,-22.8795335750665,6.761185006045958,168.1088270858523,615.6274943250901
7,-43.148932426875724,-22.89061398025803,8.176260420801931,193.87082175466483,1349.4420278032605
7,-43.164501073959194,-22.896862319207038,8.06985749690209,191.4499380421309,943.7526390596531
7,-43.13804748489802,-22.91235578782436,11.593082287308237,199.49101813110153,3017.854490751918
7,-43.122569351297514,-22.92638553324388,7.520581655480981,238.70760626398217,2221.791953628396
7,-43.13957126205886,-22.93334969378676,9.47132352941176,131.1897058823529,284.7439632760281
