clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.15667857095238,-22.811803173809523,9.485714285714284,310.5666666666666,300.8450214674243
0,-43.16495,-22.807546665333334,9.406666666666668,287.96666666666664,224.12144164223028
1,-43.14966014391304,-22.85221956521739,3.726086956521739,17.59130434782609,124.36436363627992
2,-43.041149999999995,-23.051822223333332,11.233333333333334,311.3333333333333,61.19792273434131
3,-43.147075,-23.0347625,0.75,253.25000000000003,13.765953886833861
4,-43.12111389,-22.78423611,10.850000000000001,50.43333333333334,86.78759211409867
5,-43.04741666666666,-23.047377776666668,11.466666666666669,303.49999999999994,58.577907240249004
6,-43.11883333333333,-22.782472223333333,10.733333333333334,50.96666666666667,57.4507934200091
7,-43.149233333333335,-22.8503375,1.4000000000000001,350.29999999999995,9.876177306576544
8,-43.0539958325,-23.042750002500004,11.462499999999999,307.975,149.6191381853332
9,-43.11365555333333,-22.77891666666667,10.5,53.6,55.09001090941335
10,-43.05698889000001,-23.040699996666664,11.633333333333335,306.8,58.216728210436436
11,-43.14899301161291,-22.850801075483872,0.6580645161290325,145.87419354838707,23.232959018894732
12,-43.110604165,-22.776570829999997,10.5,52.35,80.09526142114534
13,-43.05927,-23.038990000000002,11.7,308.98,114.0379113288286
14,-43.17451060606061,-22.80480505060605,4.699999999999998,282.66969696969693,260.379643633988
15,-43.107145832499995,-22.7742458325,10.575000000000001,55.074999999999996,79.1337906200339
16,-43.062177778333336,-23.036880555,11.533333333333333,307.6166666666667,86.43473966166921
17,-43.103972222222225,-22.771962962222222,10.655555555555555,47.333333333333336,162.06052980140845
18,-43.0651,-23.03482778,11.4,304.06666666666666,56.89068687229626
19,-43.06782380714286,-23.032864285714282,11.37142857142857,305.7142857142857,117.65261732625208
20,-43.159393334,-22.856843332,5.0200000000000005,62.94,46.708293974882864
21,-43.10063333,-22.768066666,10.679999999999998,32.879999999999995,111.20024817761356
22,-43.071197221666665,-23.030405556666665,11.383333333333333,311.34999999999997,87.28797008593713
23,-43.09892222,-22.764844443333335,10.533333333333333,15.6,87.62654940648194
24,-43.074369445,-23.02809999833333,11.566666666666668,309.5333333333333,90.43432235563525
25,-43.15653888833333,-22.85216805583333,7.925,20.675,146.0232546512215
26,-43.0774458325,-23.025737499999998,11.549999999999999,310.275,87.2172416168521
27,-43.104260715,-22.761714285714287,4.6499999999999995,260.8571428571429,179.7617784273315
28,-43.081449122105276,-23.02255701789474,10.626315789473683,302.45789473684215,151.39064340952547
29,-43.099938235294125,-22.930306862941183,2.4058823529411764,19.017647058823528,40.34378671478057
30,-43.155027776666664,-22.84632777666667,8.216666666666667,11.983333333333334,68.47459963346647
31,-43.084922223333336,-23.019211109999997,11.866666666666667,313.8666666666667,61.95670507455135
32,-43.08896428571429,-23.015367856428572,12.107142857142856,316.3499999999999,217.45988597445606
33,-43.146704924204535,-22.878634659318184,1.2602272727272728,51.1659090909091,116.11349890105492
34,-43.15395833333333,-22.841325,8.316666666666666,12.266666666666667,63.74448416237717
35,-43.09603529352941,-23.00896568647059,11.952941176470588,314.27058823529416,298.4615618022153
36,-43.152873332,-22.836273332,8.419999999999998,4.84,97.37947148210617
37,-43.17294999999999,-22.805482575,8.75909090909091,106.37272727272729,270.80218400238107
37,-43.167044446666665,-22.807122223333334,10.033333333333333,107.16666666666667,56.24160268410741
38,-43.09408571428571,-22.82464523857143,1.2285714285714289,347.85714285714283,19.406364220867328
39,-43.152430554999995,-22.831572221666665,8.383333333333333,7.816666666666666,62.85387486460602
40,-43.1376,-22.91691111,21.016666666666666,292.73333333333335,98.43320058468841
41,-43.10161904857143,-23.004123811428574,11.557142857142855,310.2857142857143,118.31450737132367
42,-43.1404541675,-22.9149583325,19.175,320.3,81.6336292399704
43,-43.09511785785714,-22.824701190714286,2.978571428571428,242.48571428571427,97.13033018930237
44,-43.14327708375,-22.91210208375,19.9875,311.2,154.12144580211756
45,-43.14754374875,-22.9087833325,21.0875,314.8125,164.15355177835417
46,-43.15172222333333,-22.825616666666665,8.233333333333333,7.466666666666666,42.99440251464465
47,-43.10710714285714,-22.99857142857143,10.633333333333335,328.1809523809524,171.56577763964523
48,-43.117242857142855,-22.820792855714284,0.9714285714285713,193.0,12.46825727672184
49,-43.16484583249999,-22.8077041675,10.0,105.1,78.39954034782073
50,-43.14621944666666,-22.879383333333333,0.9500000000000001,182.48333333333335,17.362599097646704
51,-43.159716665000005,-22.8957875,0.8999999999999999,250.14999999999998,7.209345216925231
52,-43.12684333400001,-22.833073333333335,0.6933333333333332,7.973333333333334,14.283206363126334
53,-43.10801666666667,-22.925269047142855,1.333333333333334,233.0761904761905,49.87958142001861
54,-43.09352777666666,-23.046355555,9.916666666666666,349.45,81.0133044122123
55,-43.106888461153844,-23.025987819615388,1.3499999999999999,36.03846153846154,61.774116696407496
56,-43.18572619142857,-22.88796905,3.085714285714286,133.62857142857143,24.504486756904864
57,-43.094360416875,-23.040445832499998,10.056249999999999,351.13124999999997,230.80235124324773
58,-43.137022220000006,-23.02756666666667,2.033333333333333,43.76666666666667,2.932802399069314
59,-43.09643840521739,-23.02496920282609,9.280434782608696,332.63043478260875,529.2249309901772
59,-43.102370052031226,-23.017428905937503,4.132812499999998,272.8671874999999,250.8164197489413
60,-43.11085560710281,-23.02573800616823,2.028037383177569,256.68224299065423,131.54982534038004
60,-43.12336757618181,-23.02250909054546,2.585454545454547,272.56363636363636,259.1874052873238
60,-43.12722916625,-23.022550000000003,0.6624999999999999,284.625,7.48063902149716
61,-43.10162499999999,-22.92075694416667,0.725,341.73333333333335,32.67971952940532
62,-43.12775303054544,-22.833690605818187,0.8418181818181819,234.2654545454546,118.84643295130151
63,-43.1364,-23.01527222333333,7.266666666666666,16.400000000000002,60.05064363696133
64,-43.10098000000001,-23.014643332,9.639999999999999,337.6,100.5115198536881
65,-43.157256452258075,-22.900632258387102,1.1419354838709677,23.954838709677418,67.00941895105022
66,-43.135661113333335,-23.012016666666668,6.6000000000000005,4.566666666666666,59.293922882760626
67,-43.157409525,-22.90163928642857,0.7142857142857143,355.2642857142856,24.76770502914826
68,-43.103649999999995,-23.007772223333333,9.9,344.3333333333333,100.73239384570624
69,-43.10480909090909,-23.00274090818182,10.43636363636364,332.06363636363636,115.1116926277955
70,-43.10037500166666,-22.922263886666666,0.8999999999999999,320.00000000000006,12.973111449101003
71,-43.14251111222224,-22.89037407444444,10.433333333333332,284.77777777777777,154.41245955988094
72,-43.10854234243245,-22.991877477837843,9.759459459459462,332.26216216216216,279.6237243961211
72,-43.1125966665,-22.983347499999997,9.620000000000001,335.55500000000006,343.5405538167481
73,-43.11517777666668,-22.919750000000004,16.633333333333333,115.26666666666667,17.56780777622315
74,-43.13525416625,-22.99755624875,6.625,4.1625,118.16611217011322
75,-43.13473333333334,-22.99006667,6.633333333333333,3.6,77.89443183082243
76,-43.01511222133333,-23.031759999333335,8.233333333333333,279.43999999999994,214.8494472047318
77,-43.11673333571429,-22.972683334285716,9.285714285714286,341.34285714285716,121.39261589091635
78,-43.11889902058823,-22.967270587058824,7.605882352941177,339.0235294117647,211.69637433209593
79,-43.13491111333334,-22.980500000000003,6.566666666666666,352.40000000000003,35.660766016776364
80,-43.02222619142857,-23.03091904857143,7.871428571428571,278.18571428571425,81.6708252956779
