clusterindex,Longitude,Latitude,SOG,COG
2,-43.16025,-22.85931667,2.1,105.8
2,-43.16021667,-22.85933333,2.1,107.2
2,-43.161,-22.8593,0.6,109.8
2,-43.16016667,-22.85935,2.2,111.3
2,-43.16011667,-22.85935,2.2,114.3
2,-43.16008333,-22.85938333,2.2,114.5
3,-43.15183333,-22.89605,10.3,256.6
3,-43.1523,-22.89615,10.3,256.4
3,-43.1517,-22.89638333,9.4,253.5
3,-43.15206667,-22.89648333,9.4,255.1
3,-43.15251667,-22.89658333,9.4,254.2
3,-43.15301667,-22.89673333,9.3,254.5
3,-43.15206667,-22.89561667,12.5,254.9
3,-43.1526,-22.89576667,12.6,253.0
3,-43.1518,-22.89595,13.2,255.8
3,-43.15243333,-22.89611667,13.3,254.4
3,-43.15308333,-22.89628333,13.3,254.2
3,-43.15128333,-22.89593333,10.3,258.3
3,-43.1512,-22.89625,9.2,254.4
3,-43.1514,-22.89545,12.5,259.3
3,-43.15108333,-22.89576667,13.1,256.3
3,-43.15036667,-22.89573333,10.2,255.0
3,-43.15078333,-22.89583333,10.3,257.9
3,-43.15031667,-22.89601667,9.3,256.6
3,-43.15071667,-22.89613333,9.2,255.8
3,-43.15078333,-22.89533333,12.4,261.6
3,-43.15056667,-22.89565,13.2,255.7
3,-43.14985,-22.89593333,9.3,261.7
3,-43.1501,-22.89526667,12.3,259.6
3,-43.14986667,-22.8955,13.2,253.4
3,-43.14955,-22.89516667,12.4,257.2
3,-43.1488,-22.89543333,10.6,256.8
3,-43.14936667,-22.89555,10.4,258.8
3,-43.14845,-22.89575,9.5,259.1
3,-43.14891667,-22.89581667,9.5,261.9
3,-43.14933333,-22.89586667,9.4,263.0
3,-43.14895,-22.89505,12.6,255.0
3,-43.14933333,-22.89465,10.0,261.7
3,-43.14985,-22.8947,10.1,263.2
3,-43.14823333,-22.89528333,10.6,256.4
3,-43.1484,-22.8949,12.6,254.6
3,-43.14883333,-22.89458333,10.2,261.5
3,-43.14923333,-22.89531667,13.2,252.3
3,-43.1473,-22.89508333,10.6,257.8
3,-43.1477,-22.89518333,10.6,255.1
3,-43.14748333,-22.89558333,9.6,255.5
3,-43.14771667,-22.89473333,12.6,255.5
3,-43.14798333,-22.89495,13.1,251.6
3,-43.1486,-22.89513333,13.2,251.8
3,-43.14701667,-22.89548333,9.8,252.3
3,-43.14711667,-22.89458333,12.6,256.8
3,-43.1473,-22.89473333,13.0,253.1
3,-43.14648333,-22.89535,9.8,255.6
3,-43.14791667,-22.89568333,9.6,261.8
3,-43.1468,-22.89433333,10.0,261.3
3,-43.14731667,-22.8944,10.1,262.7
3,-43.14678333,-22.89458333,13.1,254.5
3,-43.14035,-22.89391667,10.9,265.0
3,-43.14088333,-22.89398333,10.6,260.2
3,-43.13976667,-22.89396667,10.0,260.6
3,-43.13971667,-22.89358333,12.3,264.8
3,-43.14026667,-22.89361667,12.4,264.4
3,-43.1409,-22.89366667,12.4,265.4
3,-43.14001667,-22.89336667,9.7,265.0
3,-43.1405,-22.8934,9.5,262.7
3,-43.14096667,-22.89345,9.7,263.3
3,-43.13978333,-22.89395,6.3,261.5
3,-43.14016667,-22.89398333,6.3,262.3
3,-43.13978333,-22.8931,12.7,260.3
3,-43.13981667,-22.89308333,9.3,267.4
3,-43.14033333,-22.8931,9.2,268.5
3,-43.14043333,-22.89301667,9.8,267.1
3,-43.13986667,-22.89325,12.3,266.3
3,-43.14135,-22.89406667,10.5,255.8
3,-43.14181667,-22.89416667,10.6,258.2
3,-43.14026667,-22.89403333,9.9,258.3
3,-43.14171667,-22.89438333,9.8,255.4
3,-43.14146667,-22.89348333,9.8,264.3
3,-43.14048333,-22.89405,6.6,256.3
3,-43.14076667,-22.8941,7.2,256.0
3,-43.1412,-22.8942,7.7,257.2
3,-43.14153333,-22.89426667,7.8,260.0
3,-43.1404,-22.89321667,12.7,258.7
3,-43.1411,-22.89335,12.7,258.4
3,-43.14165,-22.89345,12.7,258.2
3,-43.14096667,-22.89305,9.7,262.2
3,-43.1407,-22.89411667,9.8,254.5
3,-43.14123333,-22.89426667,10.0,253.3
3,-43.14246667,-22.89428333,10.9,258.1
3,-43.14266667,-22.89466667,9.9,255.0
3,-43.14226667,-22.89356667,12.7,258.4
3,-43.14303333,-22.89438333,10.7,259.3
3,-43.14315,-22.89478333,9.9,256.7
3,-43.14293333,-22.89361667,9.7,260.8
3,-43.14296667,-22.8937,12.9,258.5
3,-43.14351667,-22.89446667,10.7,262.3
3,-43.14358333,-22.89486667,9.9,257.1
3,-43.14283333,-22.89383333,12.6,263.7
3,-43.1434,-22.89391667,12.6,262.8
3,-43.14341667,-22.8937,9.7,257.3
3,-43.14373333,-22.89443333,8.6,263.4
3,-43.14355,-22.8938,12.9,258.0
3,-43.14411667,-22.89453333,10.9,261.9
3,-43.14411667,-22.89493333,9.7,265.9
3,-43.14403333,-22.894,12.6,261.9
3,-43.14411667,-22.89448333,8.5,259.9
3,-43.1445,-22.89453333,9.0,260.1
3,-43.14455,-22.89461667,10.8,258.6
3,-43.14506667,-22.8947,10.7,257.7
3,-43.14461667,-22.89498333,9.7,262.0
3,-43.14471667,-22.8941,12.6,259.7
3,-43.14388333,-22.89378333,9.7,257.2
3,-43.14506667,-22.89463333,10.0,261.0
3,-43.14505,-22.89505,9.9,261.2
3,-43.14526667,-22.8942,12.6,259.5
3,-43.14436667,-22.89388333,9.7,256.1
3,-43.1448,-22.89398333,9.7,253.8
3,-43.14526667,-22.89408333,9.7,257.3
3,-43.14553333,-22.8947,10.3,262.2
3,-43.14488333,-22.8941,13.0,256.4
3,-43.14545,-22.89425,13.0,255.2
3,-43.14558333,-22.89513333,9.8,258.9
3,-43.14593333,-22.89433333,12.6,258.5
3,-43.14565,-22.8948,10.7,263.3
3,-43.14625,-22.89488333,10.8,261.8
3,-43.14631667,-22.89426667,10.0,260.8
3,-43.14598333,-22.89476667,10.4,264.7
3,-43.14661667,-22.89485,10.7,263.4
3,-43.14643333,-22.89443333,12.6,257.4
3,-43.14708333,-22.89488333,10.7,264.7
3,-43.13823333,-22.89378333,9.7,264.0
3,-43.13876667,-22.89385,9.9,261.8
3,-43.13848333,-22.89348333,12.3,263.8
3,-43.1391,-22.89353333,12.3,264.7
3,-43.13921667,-22.89385,6.4,257.0
3,-43.13953333,-22.8939,6.4,258.6
3,-43.13851667,-22.89291667,12.9,262.9
3,-43.13915,-22.89301667,12.8,261.4
3,-43.13863333,-22.89316667,12.2,266.1
3,-43.13925,-22.89321667,12.2,265.6
3,-43.14606667,-22.89523333,9.8,256.3
3,-43.14608333,-22.8944,13.1,255.6
3,-43.14563333,-22.89576667,11.7,252.1
3,-43.14613333,-22.89593333,11.7,251.6
3,-43.14725,-22.89626667,11.6,251.2
3,-43.14781667,-22.89643333,11.7,255.5
3,-43.13716667,-22.89336667,12.3,263.8
3,-43.1378,-22.89341667,12.4,263.4
3,-43.13705,-22.89328333,9.6,266.9
3,-43.13753333,-22.8933,9.8,267.5
3,-43.13803333,-22.89331667,9.9,267.7
3,-43.13731667,-22.89331667,6.4,265.4
3,-43.1373,-22.89278333,12.6,264.1
3,-43.13786667,-22.89283333,12.8,263.6
3,-43.13705,-22.89296667,9.0,267.7
3,-43.1375,-22.89298333,9.2,267.0
3,-43.13801667,-22.89301667,9.2,265.5
3,-43.13698333,-22.89291667,10.1,267.6
3,-43.13743333,-22.89293333,9.8,264.6
3,-43.13796667,-22.893,9.7,263.3
3,-43.13841667,-22.89303333,9.8,267.0
3,-43.13748333,-22.89308333,12.1,266.3
3,-43.13803333,-22.89313333,12.2,266.6
3,-43.13893333,-22.89305,9.2,267.3
3,-43.13951667,-22.89333333,9.9,267.8
3,-43.1394,-22.89306667,9.1,266.5
3,-43.1415,-22.89373333,12.4,265.4
3,-43.1408,-22.89313333,9.1,270.2
3,-43.14138333,-22.89308333,9.7,267.8
3,-43.1422,-22.89376667,12.4,265.0
3,-43.1419,-22.8935,9.8,266.4
3,-43.1424,-22.89355,9.9,264.0
3,-43.1419,-22.89431667,8.3,263.3
3,-43.14241667,-22.89435,8.6,266.9
3,-43.1428,-22.89438333,8.7,267.5
3,-43.14321667,-22.8944,8.7,267.5
3,-43.15035,-22.89476667,10.1,262.2
3,-43.1508,-22.8948,10.0,261.0
3,-43.1493,-22.89506667,11.1,264.5
3,-43.1513,-22.89486667,10.1,261.7
3,-43.15186667,-22.89493333,10.2,262.1
3,-43.152,-22.89463333,11.0,253.5
3,-43.15243333,-22.89473333,11.0,253.8
3,-43.15236667,-22.89501667,10.1,258.6
3,-43.15286667,-22.8951,10.1,258.5
3,-43.15321667,-22.89596667,12.6,251.2
3,-43.15306667,-22.89491667,10.9,252.8
3,-43.15336667,-22.89521667,10.0,250.3
3,-43.1535,-22.89536667,11.4,255.7
3,-43.1534,-22.89641667,10.4,254.5
3,-43.15381667,-22.89651667,10.3,256.1
3,-43.15373333,-22.89613333,12.3,249.7
3,-43.15358333,-22.89506667,10.7,251.4
3,-43.1538,-22.89531667,10.0,252.8
3,-43.15398333,-22.89548333,11.0,253.0
3,-43.1538,-22.89648333,13.4,254.4
3,-43.15441667,-22.8967,10.4,253.0
3,-43.15436667,-22.89636667,12.1,249.0
3,-43.15408333,-22.89523333,10.7,250.5
3,-43.15428333,-22.89545,10.0,251.7
3,-43.15445,-22.89563333,11.1,251.2
3,-43.15443333,-22.89663333,13.3,254.2
3,-43.15485,-22.89685,10.5,248.3
3,-43.15491667,-22.89656667,11.8,247.2
3,-43.15458333,-22.8954,10.6,249.1
3,-43.1548,-22.89561667,10.0,249.5
3,-43.15505,-22.8958,11.1,253.5
3,-43.12575,-22.89383333,2.1,289.0
3,-43.12585,-22.8938,2.4,288.4
3,-43.12596667,-22.89376667,2.7,287.9
3,-43.12608333,-22.89371667,2.6,287.9
3,-43.12623333,-22.89368333,2.9,285.4
3,-43.12548333,-22.89388333,3.8,287.0
3,-43.12573333,-22.89381667,6.1,286.0
3,-43.12608333,-22.89371667,7.0,283.1
3,-43.12545,-22.8939,3.4,285.8
3,-43.12566667,-22.89385,5.0,284.2
3,-43.12538333,-22.8933,4.0,287.9
3,-43.12565,-22.89323333,6.3,284.3
3,-43.12611667,-22.8937,2.9,290.1
3,-43.12628333,-22.89366667,3.2,285.0
3,-43.1255,-22.89395,3.5,286.1
3,-43.12573333,-22.89388333,5.4,283.6
3,-43.12601667,-22.89383333,6.5,283.7
3,-43.12553333,-22.89383333,5.8,286.5
3,-43.12653333,-22.89413333,4.0,283.0
3,-43.12675,-22.89408333,4.6,285.2
3,-43.12561667,-22.89386667,1.4,293.7
3,-43.12585,-22.89381667,2.6,293.4
3,-43.1368,-22.89376667,9.6,270.4
3,-43.1373,-22.89375,9.7,272.1
3,-43.13773333,-22.89375,9.8,269.3
3,-43.13696667,-22.89331667,6.2,272.2
3,-43.13636667,-22.89378333,9.6,271.8
3,-43.13671667,-22.89331667,5.9,272.8
3,-43.136,-22.89325,12.3,266.9
3,-43.13606667,-22.89323333,9.7,268.4
3,-43.13655,-22.89325,9.7,265.5
3,-43.1366,-22.89295,9.0,267.4
3,-43.13648333,-22.8929,9.9,269.8
3,-43.13618333,-22.893,11.9,266.1
3,-43.13686667,-22.89305,12.0,265.6
3,-43.13583333,-22.8938,9.6,276.0
3,-43.13556667,-22.89321667,9.7,270.0
3,-43.13618333,-22.89293333,9.0,267.1
3,-43.13593333,-22.89288333,9.7,266.9
3,-43.1315,-22.89388333,9.6,269.9
3,-43.13195,-22.89388333,9.6,270.4
3,-43.13243333,-22.89388333,9.7,269.7
3,-43.13301667,-22.8939,9.5,266.8
3,-43.1318,-22.89321667,11.6,270.2
3,-43.13238333,-22.89321667,11.6,269.7
3,-43.13291667,-22.89321667,11.7,270.0
3,-43.13161667,-22.89335,10.1,270.6
3,-43.13256667,-22.89328333,10.0,273.7
3,-43.13311667,-22.89325,9.8,272.8
3,-43.13255,-22.89298333,11.9,273.4
3,-43.13121667,-22.89321667,11.5,271.1
3,-43.13111667,-22.89333333,9.9,266.5
3,-43.13153333,-22.89306667,9.6,274.3
3,-43.132,-22.89303333,9.7,274.7
3,-43.13195,-22.89301667,11.7,274.7
3,-43.13056667,-22.89388333,9.7,270.0
3,-43.13081667,-22.89333333,7.5,272.2
3,-43.13008333,-22.89388333,9.6,269.2
3,-43.13003333,-22.89325,9.8,272.9
3,-43.13058333,-22.89323333,10.8,271.8
3,-43.13013333,-22.89328333,9.4,267.6
3,-43.13061667,-22.8933,9.7,266.3
3,-43.13043333,-22.89333333,7.6,265.4
3,-43.1295,-22.89385,9.6,266.8
3,-43.12946667,-22.89435,11.1,264.8
3,-43.12961667,-22.89328333,9.2,271.2
3,-43.12853333,-22.89385,9.6,271.4
3,-43.12901667,-22.89383333,9.6,269.3
3,-43.12893333,-22.8943,10.6,265.8
3,-43.13016667,-22.89443333,11.9,264.0
3,-43.12886667,-22.89313333,7.8,263.2
3,-43.12928333,-22.89318333,7.9,262.6
3,-43.12585,-22.8939,7.1,274.5
3,-43.12625,-22.89388333,8.2,271.7
3,-43.12666667,-22.89386667,8.6,271.3
3,-43.12508333,-22.89333333,1.6,272.1
3,-43.12573333,-22.89321667,3.9,279.4
3,-43.1259,-22.8932,3.4,276.9
3,-43.1261,-22.89318333,4.4,275.9
3,-43.12633333,-22.89315,5.2,276.3
3,-43.12618333,-22.8942,3.5,273.1
3,-43.12631667,-22.8942,3.6,276.4
3,-43.12655,-22.89418333,4.5,276.1
3,-43.1264,-22.89308333,9.0,276.6
3,-43.12666667,-22.89361667,4.1,279.2
3,-43.12625,-22.8937,8.8,277.3
3,-43.1267,-22.89365,9.2,274.8
3,-43.12613333,-22.89421667,3.6,272.2
3,-43.12631667,-22.89418333,3.5,278.2
3,-43.1272,-22.89386667,9.0,268.5
3,-43.12568333,-22.89416667,1.5,268.0
3,-43.12581667,-22.89418333,2.3,267.3
3,-43.12613333,-22.89418333,3.8,268.2
3,-43.12635,-22.89418333,4.0,268.6
3,-43.1266,-22.89421667,5.0,269.3
3,-43.12705,-22.89421667,7.0,268.7
3,-43.12576667,-22.89428333,3.6,267.4
3,-43.12661667,-22.89311667,5.9,274.2
3,-43.12601667,-22.89421667,3.5,267.6
3,-43.12718333,-22.89361667,9.7,275.1
3,-43.12596667,-22.89423333,3.3,267.9
3,-43.12743333,-22.89423333,8.4,267.5
3,-43.12693333,-22.8931,6.6,274.0
3,-43.12726667,-22.89308333,7.0,274.9
3,-43.1269,-22.89305,8.5,271.8
3,-43.12766667,-22.89386667,9.3,271.0
3,-43.12791667,-22.89425,9.2,267.0
3,-43.12763333,-22.89306667,7.3,273.4
3,-43.12731667,-22.89305,8.2,271.6
3,-43.12841667,-22.89426667,10.0,266.5
3,-43.128,-22.89303333,7.4,274.9
3,-43.12776667,-22.89303333,7.9,270.3
3,-43.12595,-22.89418333,3.1,264.1
3,-43.1252,-22.89421667,1.4,266.6
3,-43.12556667,-22.89426667,3.2,263.5
3,-43.12541667,-22.89425,2.7,262.0
3,-43.12585,-22.8942,2.9,261.7
3,-43.12555,-22.8939,0.6,279.5
3,-43.12643333,-22.89365,3.5,282.7
3,-43.12515,-22.89333333,2.6,282.4
3,-43.1253,-22.89331667,3.5,281.8
3,-43.1255,-22.89328333,4.1,281.1
3,-43.12645,-22.89365,7.8,281.9
3,-43.12595,-22.8938,6.2,281.7
3,-43.12628333,-22.89373333,7.0,281.4
3,-43.12601667,-22.89315,8.3,282.1
3,-43.12645,-22.89363333,3.7,280.8
3,-43.1264,-22.89375,7.5,280.6
3,-43.12583333,-22.89376667,7.8,281.0
3,-43.12666667,-22.89361667,4.5,280.6
3,-43.12673333,-22.89415,5.3,280.6
3,-43.12706667,-22.89408333,6.3,282.6
3,-43.1268,-22.89358333,8.3,282.8
3,-43.1272,-22.89361667,8.8,281.1
3,-43.12705,-22.894,5.5,286.1
3,-43.1269,-22.89358333,5.1,280.0
3,-43.12718333,-22.89353333,5.7,280.3
3,-43.12726667,-22.89348333,8.8,284.3
3,-43.12665,-22.89366667,7.4,280.4
3,-43.12698333,-22.89361667,7.9,277.8
3,-43.12688333,-22.89358333,4.5,279.0
3,-43.12713333,-22.89353333,4.9,278.6
3,-43.12741667,-22.8935,5.2,279.3
3,-43.12675,-22.8937,8.2,279.5
3,-43.12736667,-22.89391667,6.5,287.4
3,-43.1275,-22.89348333,6.4,279.7
3,-43.1274,-22.894,7.1,282.6
3,-43.12743333,-22.89355,8.4,279.9
3,-43.1276,-22.89355,9.0,279.3
3,-43.12785,-22.89343333,7.0,279.1
3,-43.12776667,-22.89393333,7.8,282.7
3,-43.12786667,-22.89348333,8.7,281.6
3,-43.12766667,-22.89346667,5.3,279.1
3,-43.12771667,-22.89355,9.9,279.2
3,-43.12793333,-22.89341667,5.5,280.5
3,-43.1281,-22.89346667,9.0,281.4
3,-43.12826667,-22.89338333,7.5,277.6
3,-43.12836667,-22.893,7.6,277.0
3,-43.12813333,-22.89385,8.3,284.1
3,-43.1283,-22.8934,8.8,280.0
3,-43.12823333,-22.89336667,5.8,279.8
3,-43.1282,-22.89346667,9.6,279.4
3,-43.12866667,-22.89333333,8.2,276.6
3,-43.12871667,-22.89296667,7.6,277.8
3,-43.12858333,-22.89311667,9.1,282.5
3,-43.12873333,-22.89333333,9.1,277.2
3,-43.12855,-22.89331667,6.3,279.7
3,-43.1285,-22.89338333,9.0,283.9
3,-43.12863333,-22.8934,9.6,278.1
3,-43.12911667,-22.8933,8.6,275.4
3,-43.1291,-22.89291667,7.5,276.8
3,-43.1292,-22.89328333,9.2,273.7
3,-43.12888333,-22.89325,7.0,281.0
3,-43.12911667,-22.89333333,9.6,278.7
3,-43.12953333,-22.89326667,9.1,274.7
3,-43.12946667,-22.89286667,7.6,276.4
3,-43.12931667,-22.89318333,7.9,280.4
3,-43.1296,-22.89326667,9.7,278.5
3,-43.12985,-22.89283333,7.9,278.3
3,-43.13003333,-22.89345,10.3,275.5
3,-43.12971667,-22.89311667,8.7,279.1
3,-43.13008333,-22.89321667,9.6,275.5
3,-43.13025,-22.89278333,8.2,277.6
3,-43.13023333,-22.89305,9.4,278.6
3,-43.13068333,-22.89271667,8.6,277.1
3,-43.13055,-22.8934,10.4,277.1
3,-43.13076667,-22.89286667,8.9,277.8
3,-43.1306,-22.89315,9.6,276.2
3,-43.13113333,-22.89268333,9.1,273.1
3,-43.13108333,-22.8931,9.6,275.1
3,-43.13166667,-22.89266667,9.6,271.7
3,-43.13163333,-22.89278333,9.0,273.5
3,-43.13208333,-22.89275,9.0,270.6
3,-43.13208333,-22.89265,9.7,273.5
3,-43.1321,-22.89231667,9.0,272.1
3,-43.13258333,-22.89275,9.2,268.4
3,-43.1325,-22.893,10.0,275.0
3,-43.13318333,-22.89303333,11.0,274.0
3,-43.1326,-22.8923,8.9,271.1
3,-43.13321667,-22.89296667,12.2,271.9
3,-43.1335,-22.8932,11.7,271.3
3,-43.13301667,-22.8923,9.0,270.1
3,-43.13361667,-22.89323333,9.7,271.6
3,-43.13383333,-22.89295,12.2,271.7
3,-43.13391667,-22.89395,9.5,268.0
3,-43.1341,-22.8932,11.8,271.0
3,-43.13398333,-22.89243333,9.8,275.2
3,-43.13373333,-22.89298333,10.9,275.3
3,-43.1341,-22.89323333,9.7,269.9
3,-43.13413333,-22.89258333,12.3,275.4
3,-43.133,-22.89295,10.0,275.4
3,-43.13403333,-22.89285,9.9,274.0
3,-43.13438333,-22.89293333,12.1,271.3
3,-43.1344,-22.89395,9.5,273.8
3,-43.13476667,-22.8932,12.0,269.3
3,-43.13458333,-22.89323333,9.7,269.9
3,-43.13508333,-22.89323333,9.7,271.0
3,-43.13475,-22.89258333,12.3,271.8
3,-43.1348,-22.89295,9.1,268.6
3,-43.13448333,-22.89283333,9.7,271.1
3,-43.13501667,-22.89285,9.6,267.5
3,-43.135,-22.89295,12.0,269.5
3,-43.13538333,-22.89321667,12.3,268.3
3,-43.13438333,-22.8924,9.0,265.4
3,-43.1348,-22.89241667,9.0,268.6
3,-43.13528333,-22.89241667,9.0,272.8
3,-43.13536667,-22.89261667,12.3,268.1
3,-43.1353,-22.89293333,8.9,271.6
3,-43.13568333,-22.89293333,8.6,269.3
3,-43.13545,-22.89286667,9.6,266.8
3,-43.1356,-22.89296667,12.0,267.8
3,-43.13586667,-22.89278333,10.5,272.7
3,-43.13598333,-22.89266667,12.1,265.3
3,-43.13656667,-22.89328333,12.3,265.2
3,-43.1364,-22.89276667,10.5,271.7
3,-43.12951667,-22.89351667,10.1,281.6
3,-43.13066667,-22.89298333,9.7,278.0
3,-43.12986667,-22.89305,9.2,282.8
3,-43.13078333,-22.89313333,11.6,281.2
3,-43.13101667,-22.89333333,10.4,278.5
3,-43.1312,-22.89291667,10.4,277.4
3,-43.13116667,-22.89281667,9.1,277.4
3,-43.13115,-22.89331667,7.6,276.9
3,-43.13136667,-22.89305,11.6,278.0
3,-43.1317,-22.89235,8.8,277.6
3,-43.13211667,-22.89331667,10.0,276.3
3,-43.13256667,-22.89261667,9.6,277.1
3,-43.1323,-22.89278333,11.2,278.2
3,-43.1329,-22.8927,11.8,278.3
3,-43.13303333,-22.89255,9.6,278.8
3,-43.1335,-22.89248333,9.7,277.8
3,-43.132,-22.89318333,10.6,279.5
3,-43.13263333,-22.8931,10.9,278.7
3,-43.13356667,-22.89261667,12.3,277.3
3,-43.13353333,-22.8929,9.9,277.9
3,-43.13423333,-22.89293333,10.7,276.5
3,-43.13481667,-22.89286667,10.5,277.1
3,-43.12765,-22.89338333,9.1,285.6
3,-43.1277,-22.89381667,7.5,287.2
3,-43.12811667,-22.8937,8.4,285.8
3,-43.1286,-22.89373333,9.0,285.5
3,-43.12856667,-22.8936,9.3,284.7
3,-43.12896667,-22.89365,9.4,284.3
3,-43.1281,-22.89325,9.3,289.8
3,-43.12903333,-22.89301667,9.3,285.4
3,-43.12896667,-22.89326667,9.0,286.8
3,-43.12936667,-22.89315,9.0,286.1
3,-43.1291,-22.89348333,10.5,284.4
3,-43.12943333,-22.8929,9.3,286.6
3,-43.1297,-22.89335,11.3,283.3
3,-43.12993333,-22.89278333,9.3,284.2
3,-43.13026667,-22.89296667,9.1,283.4
3,-43.13158333,-22.89325,10.5,279.6
3,-43.13156667,-22.89325,7.6,283.1
3,-43.13453333,-22.89235,9.8,280.2
3,-43.13496667,-22.89228333,9.9,280.3
3,-43.13523333,-22.89281667,10.5,275.5
3,-43.1357,-22.89238333,9.0,275.6
3,-43.13666667,-22.89226667,9.1,272.7
3,-43.13693333,-22.89275,10.6,272.2
3,-43.13708333,-22.89223333,9.5,272.0
3,-43.13741667,-22.89273333,10.6,272.4
3,-43.13756667,-22.89223333,9.6,270.7
3,-43.13801667,-22.8927,10.6,272.9
3,-43.13805,-22.89223333,9.7,270.4
3,-43.13905,-22.89265,10.7,273.2
3,-43.13963333,-22.89263333,10.8,272.7
3,-43.14018333,-22.89261667,10.9,271.6
3,-43.14,-22.89228333,9.6,269.2
3,-43.13896667,-22.89333333,9.9,270.2
3,-43.13891667,-22.89303333,10.0,272.1
3,-43.13946667,-22.89301667,10.1,271.9
3,-43.13993333,-22.893,10.1,270.3
3,-43.14068333,-22.89261667,11.1,269.3
3,-43.14096667,-22.8922,9.7,276.5
3,-43.1413,-22.89263333,11.2,266.8
3,-43.14125,-22.89313333,9.2,270.7
3,-43.14175,-22.89268333,11.4,263.3
3,-43.14188333,-22.89308333,9.9,270.5
3,-43.13033333,-22.89268333,9.2,285.6
3,-43.13076667,-22.89255,9.0,286.0
3,-43.15146667,-22.8945,10.7,253.4
3,-43.15223333,-22.89395,9.2,256.8
3,-43.15268333,-22.89406667,9.2,251.7
3,-43.15313333,-22.89418333,9.3,252.0
3,-43.15251667,-22.89383333,9.9,258.1
3,-43.15305,-22.89395,10.1,256.2
3,-43.15363333,-22.89431667,9.4,256.3
3,-43.15508333,-22.89558333,10.6,245.8
3,-43.15546667,-22.89576667,10.6,247.2
3,-43.15528333,-22.89578333,10.1,250.4
3,-43.13345,-22.89231667,8.7,264.7
3,-43.13393333,-22.89235,8.8,262.6
3,-43.13348333,-22.89283333,9.0,264.1
3,-43.1339,-22.89288333,9.1,263.1
3,-43.13616667,-22.89233333,9.3,277.9
3,-43.13845,-22.89268333,10.7,273.5
3,-43.13903333,-22.89225,9.6,267.4
3,-43.13846667,-22.89303333,9.2,269.8
3,-43.13956667,-22.89228333,9.7,265.7
3,-43.14238333,-22.89273333,11.4,265.8
3,-43.14288333,-22.89276667,11.2,266.1
3,-43.14406667,-22.8929,11.3,260.1
3,-43.14468333,-22.893,11.2,259.2
3,-43.1484,-22.89378333,10.5,257.7
3,-43.14886667,-22.89388333,10.5,257.8
3,-43.14931667,-22.89398333,10.5,257.1
3,-43.14828333,-22.89451667,10.2,261.5
3,-43.14858333,-22.89346667,9.2,256.8
3,-43.14903333,-22.89356667,9.2,256.6
3,-43.14943333,-22.89365,9.2,257.1
3,-43.14948333,-22.8935,10.1,261.7
3,-43.14993333,-22.89411667,10.7,256.1
3,-43.15003333,-22.89356667,10.1,259.7
3,-43.14523333,-22.8931,11.2,257.6
