clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.13741728901335,-22.889397955440003,5.03226666666667,171.0960000000001,1230.5771490462178
0,-43.14439196368424,-22.897432795619707,8.561290322580655,197.45365025466876,1125.609337182991
0,-43.13861659931177,-22.910020242975715,13.027327935222662,216.90593792172723,2612.7483121366877
0,-43.15810729504793,-22.91006677341852,6.8725239616613445,227.24472843450468,1527.4566265229714
0,-43.13985523232558,-22.931513856686042,11.19418604651162,132.5127906976744,270.8186549347973
0,-43.14277660815792,-22.94184049745614,11.600877192982448,112.85175438596494,273.16764290701394
0,-43.147680041111116,-22.950721604938273,10.797530864197528,132.58395061728393,285.9528385299137
0,-43.15289545477273,-22.95928219738636,10.689772727272725,119.39999999999995,292.02082078675863
0,-43.10110568503876,-22.995256072093014,9.594573643410843,186.862015503876,6578.757766877554
0,-43.132161005381676,-22.9922071882061,10.219465648854959,256.97213740458005,3390.392947700138
0,-43.111556342146,-23.01316718285397,7.157300884955743,253.31039823008837,3104.358734246571
0,-43.12322973499249,-23.01826361814094,5.858170914542728,204.50494752623703,1650.9168976208143
0,-43.13721549684213,-23.018538304035086,3.9315789473684206,195.8456140350877,1156.5608086691414
0,-43.16624537055558,-23.01906018472222,13.552777777777777,185.1805555555556,304.1850119824734
0,-43.16707639041669,-23.031048610416665,14.341666666666669,184.07500000000005,301.961583332135
0,-43.16727083375002,-23.04186805541667,14.408333333333333,183.1666666666667,337.5416921639015
0,-43.16764285857143,-23.04990476142857,14.428571428571429,183.97142857142856,212.25790029144426
