MMSI,Time,SOG,Longitude,Latitude,COG
515,19900105_084541,7.8,-43.15466667,-22.86216667,179.9
515,19900105_084604,7.8,-43.15466667,-22.86233333,179.7
515,19900105_084627,7.8,-43.15466667,-22.8625,179.2
515,19900105_084653,7.8,-43.15466667,-22.8625,179.6
515,19900105_084715,7.8,-43.15466667,-22.86266667,178.9
515,19900105_084915,7.9,-43.15466667,-22.863,178.5
515,19900105_085113,7.9,-43.15466667,-22.86333333,178.3
515,19900105_085452,7.8,-43.15466667,-22.86366667,179.2
515,19900105_091853,7.8,-43.15466667,-22.864,179.7
515,19900105_102127,7.8,-43.15466667,-22.8645,180.2
515,19900105_102215,7.8,-43.15466667,-22.86466667,180
515,19900105_102255,7.8,-43.15466667,-22.86483333,180.2
515,19900105_102324,7.8,-43.15466667,-22.86483333,180
515,19900105_102354,7.8,-43.15466667,-22.865,179.9
515,19900105_102437,7.8,-43.15466667,-22.86516667,179.6
515,19900105_102523,7.8,-43.15466667,-22.86516667,180
515,19900105_102546,7.8,-43.15466667,-22.86533333,179.9
515,19900105_102604,7.8,-43.15466667,-22.8655,179.6
515,19900105_102634,7.8,-43.1545,-22.86566667,179.8
515,19900105_102652,7.8,-43.1545,-22.86566667,180
515,19900105_102727,7.9,-43.1545,-22.86583333,179.6
515,19900105_102735,7.9,-43.1545,-22.866,180
515,19900105_102801,7.9,-43.1545,-22.86616667,179.8
515,19900105_102815,7.9,-43.1545,-22.86616667,179.7
515,19900105_102917,7.9,-43.1545,-22.86633333,179.8
515,19900105_102951,7.9,-43.1545,-22.8665,179.8
515,19900105_103032,7.8,-43.1545,-22.86683333,179.7
515,19900105_103049,7.8,-43.1545,-22.86683333,179.8
515,19900105_103115,7.8,-43.1545,-22.867,179.7
515,19900105_104941,7.8,-43.1545,-22.86716667,179.5
515,19900105_105316,7.8,-43.1545,-22.86716667,179.2
515,19900105_120644,7.8,-43.1545,-22.86733333,179.1
515,19900105_120926,7.8,-43.1545,-22.8675,179
515,19900105_122705,7.8,-43.1545,-22.86766667,179.3
515,19900105_165332,7.8,-43.1545,-22.86766667,179
515,19900105_183824,7.8,-43.1545,-22.86783333,178.9
515,19900105_193652,7.8,-43.1545,-22.868,179
515,19900105_200802,7.8,-43.1545,-22.86816667,179.1
515,19900105_200920,7.8,-43.1545,-22.86816667,179.2
515,19900105_201212,7.8,-43.1545,-22.8685,179.5
515,19900105_214739,7.8,-43.1545,-22.86866667,179.7
515,19900106_051455,7.8,-43.1545,-22.86916667,179.3
515,19900106_052024,7.9,-43.1545,-22.8695,178.7
515,19900106_062720,7.9,-43.1545,-22.86983333,179
515,19900106_082749,7.9,-43.1545,-22.87033333,179.6
515,19900106_093338,7.8,-43.1545,-22.87033333,180.3
515,19900106_093716,7.8,-43.1545,-22.8705,180.1
515,19900106_095552,7.8,-43.1545,-22.87066667,180.1
515,19900106_095929,7.8,-43.1545,-22.87066667,179.7
515,19900106_100047,7.8,-43.1545,-22.87083333,180.1
515,19900106_100136,7.8,-43.1545,-22.871,179.8
515,19900106_100234,7.8,-43.1545,-22.87116667,179.6
515,19900106_100256,7.8,-43.1545,-22.87116667,179.7
515,19900106_100338,7.8,-43.1545,-22.87133333,179.7
515,19900106_100423,7.8,-43.1545,-22.8715,178.6
515,19900106_100612,7.8,-43.1545,-22.87183333,179.3
515,19900106_100823,7.8,-43.1545,-22.87216667,178.9
515,19900106_111016,7.9,-43.1545,-22.8725,180.1
515,19900106_111508,7.9,-43.1545,-22.87266667,180.3
515,19900106_111740,7.9,-43.1545,-22.87266667,179.7
515,19900106_113720,7.9,-43.1545,-22.87283333,179.9
515,19900106_113953,7.9,-43.1545,-22.873,180.3
515,19900106_114157,7.9,-43.1545,-22.87316667,179.8
515,19900106_114329,7.9,-43.1545,-22.87316667,180
515,19900106_163014,7.9,-43.1545,-22.87333333,180.4
515,19900106_163212,7.9,-43.1545,-22.8735,179.6
515,19900106_191549,8.1,-43.1545,-22.87433333,178.7
515,19900106_191849,8.1,-43.1545,-22.8745,178.4
515,19900106_194542,8.2,-43.1545,-22.87483333,178.2
515,19900106_194754,8.2,-43.1545,-22.875,178.8
515,19900106_195123,8.3,-43.1545,-22.8755,179.9
515,19900106_205358,8.4,-43.1545,-22.87583333,179.9
515,19900106_205802,8.4,-43.1545,-22.876,180.2
515,19900106_212404,8.4,-43.1545,-22.876,180.1
515,19900106_212617,8.4,-43.1545,-22.87616667,179.8
515,19900106_222801,8.4,-43.1545,-22.87633333,180.3
515,19900107_035622,8.4,-43.1545,-22.87633333,180.3
515,19900107_040133,8.5,-43.1545,-22.8765,180.2
515,19900107_045950,8.5,-43.1545,-22.87666667,180
515,19900107_050254,8.5,-43.1545,-22.87683333,180.4
515,19900107_053728,8.5,-43.1545,-22.877,180
515,19900107_063729,8.5,-43.1545,-22.87716667,180
515,19900107_063848,8.5,-43.1545,-22.87716667,179.8
515,19900107_064005,8.5,-43.1545,-22.87733333,179.8
515,19900107_064055,8.5,-43.1545,-22.8775,179.4
515,19900107_071005,8.5,-43.1545,-22.87766667,179.5
515,19900107_075254,8.6,-43.1545,-22.87783333,179.4
515,19900107_075353,8.6,-43.1545,-22.87783333,178.9
