clusterindex,Longitude,Latitude,SOG,COG
0,-43.17116667,-22.88861667,8.1,88.8
0,-43.171,-22.8886,8.0,88.7
0,-43.17096667,-22.8886,8.0,88.7
0,-43.17088333,-22.8886,7.9,88.7
0,-43.17076667,-22.8886,7.9,87.9
0,-43.17031667,-22.88856667,7.7,85.8
0,-43.16996667,-22.88853333,7.7,84.2
0,-43.1698,-22.88851667,7.7,84.4
0,-43.16971667,-22.88851667,7.7,84.1
0,-43.1694,-22.88848333,7.7,85.6
0,-43.1692,-22.88848333,7.6,87.3
0,-43.16911667,-22.88846667,7.6,87.4
0,-43.16905,-22.88846667,7.6,87.4
0,-43.16881667,-22.88846667,7.6,89.1
0,-43.16876667,-22.88846667,7.6,89.4
0,-43.16865,-22.88846667,7.7,89.1
0,-43.16861667,-22.88846667,7.7,89.3
0,-43.16846667,-22.88846667,7.6,90.2
0,-43.16841667,-22.88846667,7.5,90.1
0,-43.16818333,-22.88846667,7.6,90.0
0,-43.18263333,-22.88898333,1.2,156.6
0,-43.17233333,-22.8887,7.6,83.1
0,-43.17201667,-22.88866667,7.8,82.4
0,-43.17193333,-22.88865,7.8,81.9
0,-43.17185,-22.88863333,7.9,82.0
0,-43.1696,-22.8885,7.7,83.5
0,-43.17358333,-22.89008333,3.8,38.2
0,-43.1611,-22.85926667,0.6,64.8
0,-43.16108333,-22.85926667,0.6,75.5
0,-43.16106667,-22.85926667,0.6,79.0
0,-43.16105,-22.85926667,0.6,92.3
0,-43.16103333,-22.85928333,0.6,99.4
0,-43.16101667,-22.85928333,0.6,106.6
0,-43.161,-22.8593,0.6,109.8
0,-43.16095,-22.8593,0.6,108.2
0,-43.16093333,-22.85928333,0.6,106.5
0,-43.1609,-22.85928333,0.6,100.6
0,-43.16088333,-22.85928333,0.8,93.4
0,-43.16086667,-22.85928333,0.8,91.0
0,-43.16085,-22.85928333,0.9,85.6
0,-43.16083333,-22.85928333,1.0,84.3
0,-43.16081667,-22.85928333,1.0,83.6
0,-43.1608,-22.85928333,1.1,81.3
0,-43.16078333,-22.85928333,1.1,81.4
0,-43.16075,-22.85928333,1.2,81.3
0,-43.16071667,-22.85928333,1.3,82.4
0,-43.1607,-22.85928333,1.3,82.8
0,-43.16068333,-22.85928333,1.4,83.3
0,-43.16065,-22.85928333,1.5,84.0
0,-43.16061667,-22.85928333,1.5,86.2
0,-43.1606,-22.85928333,1.6,87.7
0,-43.16056667,-22.85926667,1.6,87.8
0,-43.16053333,-22.85926667,1.7,90.5
0,-43.16048333,-22.85926667,1.8,90.9
0,-43.16046667,-22.85928333,1.8,92.8
0,-43.16041667,-22.85928333,1.9,92.8
0,-43.16038333,-22.85928333,1.9,94.5
0,-43.16036667,-22.85928333,2.0,96.1
0,-43.16031667,-22.8593,2.1,100.1
0,-43.16028333,-22.8593,2.1,101.0
0,-43.16025,-22.85931667,2.1,105.8
0,-43.16021667,-22.85933333,2.1,107.2
0,-43.16016667,-22.85935,2.2,111.3
0,-43.16011667,-22.85935,2.2,114.3
0,-43.16008333,-22.85938333,2.2,114.5
0,-43.16006667,-22.8594,2.3,118.7
0,-43.16003333,-22.85941667,2.3,121.2
0,-43.16,-22.85945,2.4,124.3
0,-43.15998333,-22.85946667,2.4,124.3
0,-43.15995,-22.85948333,2.5,125.9
0,-43.15991667,-22.85951667,2.6,128.8
0,-43.15986667,-22.85956667,2.8,130.2
0,-43.15983333,-22.85958333,2.8,131.4
0,-43.15978333,-22.85963333,3.0,132.4
0,-43.15976667,-22.85965,3.0,134.2
0,-43.15971667,-22.8597,3.2,135.2
0,-43.1597,-22.85973333,3.3,136.3
0,-43.15963333,-22.85978333,3.5,137.0
0,-43.1596,-22.85983333,3.6,138.8
0,-43.15956667,-22.85986667,3.7,139.1
0,-43.15951667,-22.85993333,3.8,142.0
0,-43.1595,-22.85996667,4.0,143.6
0,-43.15945,-22.86003333,4.0,145.0
0,-43.15941667,-22.8601,4.2,146.1
0,-43.1594,-22.86013333,4.3,146.8
0,-43.15933333,-22.86023333,4.4,147.9
0,-43.1593,-22.86028333,4.5,148.0
0,-43.15925,-22.86035,4.6,148.8
0,-43.15921667,-22.8604,4.8,149.0
0,-43.15916667,-22.86048333,4.9,149.6
0,-43.15903333,-22.8607,5.3,151.5
0,-43.15891667,-22.86093333,5.6,154.0
0,-43.1588,-22.86121667,5.9,156.6
0,-43.15871667,-22.86141667,6.2,157.6
0,-43.15856667,-22.86173333,6.4,157.9
0,-43.15845,-22.86205,6.7,158.4
0,-43.15833333,-22.86231667,6.9,158.9
0,-43.1582,-22.86261667,7.1,158.4
0,-43.15803333,-22.86295,7.3,157.7
0,-43.15788333,-22.86326667,7.4,157.4
0,-43.15773333,-22.8636,7.6,156.5
0,-43.15756667,-22.86393333,7.8,155.8
0,-43.15741667,-22.86426667,7.8,156.3
0,-43.15725,-22.8646,7.9,156.5
0,-43.15706667,-22.86498333,8.0,156.3
0,-43.15693333,-22.86526667,8.1,156.8
0,-43.15678333,-22.86563333,8.1,157.3
0,-43.1566,-22.86603333,8.2,157.8
0,-43.15646667,-22.86635,8.2,159.6
0,-43.15633333,-22.86671667,8.2,160.7
0,-43.1562,-22.86706667,8.2,161.0
0,-43.15606667,-22.86743333,8.3,161.6
0,-43.15593333,-22.8678,8.3,161.6
0,-43.1598,-22.85703333,3.9,114.2
0,-43.15581667,-22.86816667,8.3,163.4
0,-43.15956667,-22.85703333,3.8,72.5
0,-43.15571667,-22.86855,8.4,164.5
0,-43.15938333,-22.85691667,5.0,51.1
