clusterindex,Longitude,Latitude,SOG,COG
0,-43.13305,-22.91293333,21.6,292.5
0,-43.13325,-22.91285,21.9,295.4
0,-43.13355,-22.91273333,22.0,294.4
0,-43.13365,-22.91268333,21.9,294.9
0,-43.13385,-22.9126,21.9,294.6
0,-43.13405,-22.91251667,21.7,295.8
0,-43.13423333,-22.91243333,21.5,295.9
0,-43.13443333,-22.91235,21.5,295.0
0,-43.13463333,-22.91225,22.1,297.2
0,-43.13483333,-22.91216667,22.1,296.1
0,-43.13511667,-22.91203333,21.5,296.5
0,-43.13521667,-22.91198333,21.2,297.2
0,-43.1356,-22.9118,21.4,297.1
0,-43.13578333,-22.9117,21.5,297.9
0,-43.13596667,-22.91161667,21.1,298.3
0,-43.13616667,-22.91151667,21.2,297.1
0,-43.13635,-22.91141667,21.2,299.1
0,-43.13663333,-22.91128333,21.1,297.6
0,-43.13671667,-22.91123333,20.7,297.0
0,-43.1369,-22.91115,20.9,298.1
0,-43.1371,-22.91106667,20.9,297.9
0,-43.13728333,-22.91096667,20.6,296.1
0,-43.13746667,-22.91088333,20.5,295.3
0,-43.13765,-22.9108,20.8,295.7
0,-43.13793333,-22.91068333,20.6,294.8
0,-43.13803333,-22.91065,20.4,294.1
0,-43.13821667,-22.91056667,20.5,293.9
0,-43.1385,-22.91045,20.6,292.6
0,-43.13858333,-22.91041667,19.9,292.7
0,-43.13886667,-22.9103,20.0,291.8
0,-43.13923333,-22.91016667,19.7,290.4
0,-43.13933333,-22.91013333,20.0,292.3
0,-43.13951667,-22.91005,19.6,291.3
0,-43.1397,-22.90998333,19.7,291.5
0,-43.13988333,-22.90991667,19.9,291.2
0,-43.14006667,-22.90985,19.8,290.5
0,-43.14026667,-22.90978333,20.0,289.6
0,-43.14045,-22.90973333,20.4,291.1
0,-43.14075,-22.90963333,20.5,289.8
0,-43.14083333,-22.9096,20.5,290.1
0,-43.14123333,-22.90946667,20.7,290.1
0,-43.14141667,-22.9094,20.9,289.5
0,-43.14161667,-22.90933333,21.0,290.0
0,-43.14181667,-22.90926667,20.8,289.7
0,-43.14201667,-22.9092,21.2,289.8
0,-43.14231667,-22.9091,21.3,287.3
0,-43.14241667,-22.90906667,21.1,287.1
0,-43.14263333,-22.90901667,21.2,288.1
0,-43.14283333,-22.90896667,21.1,285.2
0,-43.14303333,-22.90891667,21.2,286.5
0,-43.14323333,-22.90885,21.1,286.3
0,-43.14365,-22.90875,20.9,285.7
0,-43.14405,-22.90865,20.7,287.0
0,-43.14435,-22.90856667,20.7,285.3
0,-43.14445,-22.90855,20.9,285.0
0,-43.14476667,-22.90848333,21.0,284.5
0,-43.14496667,-22.90843333,20.9,284.0
0,-43.14516667,-22.90838333,20.7,284.1
0,-43.14526667,-22.90836667,20.8,284.1
0,-43.14546667,-22.9083,20.4,287.6
0,-43.14566667,-22.90825,20.4,289.3
0,-43.14585,-22.90818333,20.4,291.1
0,-43.14605,-22.9081,20.8,292.4
0,-43.14623333,-22.90803333,20.8,293.2
0,-43.14643333,-22.90795,20.4,295.4
0,-43.1467,-22.90781667,20.1,299.3
