clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.12211666733333,-22.785011110666666,10.860000000000001,49.96666666666667,292.2415993561134
0,-43.11319242272727,-22.77847878636363,10.545454545454545,52.56363636363637,310.04064179713527
0,-43.10547444466667,-22.77303111066667,10.626666666666665,50.41333333333333,247.97004514681294
0,-43.099991663750004,-22.7668583325,10.624999999999998,26.4,204.82482288490377
1,-43.15688636318182,-22.811663635454547,9.48181818181818,309.7954545454545,307.28318784098707
1,-43.16698492095238,-22.806946824761912,8.89047619047619,287.952380952381,329.51424847009355
1,-43.175583333076915,-22.80450576923077,3.8500000000000005,281.0384615384616,156.0026071137511
2,-43.147175,-23.03469523857143,0.75,122.65714285714284,22.909321173210486
3,-43.15205652217393,-22.83037246347826,7.326086956521739,112.93043478260869,199.5477781448589
3,-43.15236995309866,-22.83794377915493,6.819718309859154,160.0598591549295,318.0320637586255
3,-43.15029279833337,-22.84859248972222,4.608950617283953,115.29722222222223,427.76518131489365
3,-43.1528490609022,-22.859512280413533,6.439473684210509,151.118045112782,666.3662153597515
3,-43.1360788558438,-22.874594355143476,6.370149253731345,167.48415614236518,1079.8599327982456
3,-43.14450311167719,-22.882813062478924,6.04135021097046,171.0864978902953,680.7278695599457
3,-43.15006913374178,-22.89109109085937,8.770065789473703,194.01476151315794,1193.7119860637627
3,-43.158041036099306,-22.90023254764077,9.176127388535022,196.39908280254753,877.0789767042322
3,-43.137581013893254,-22.913698658464174,10.5326626425218,198.1220657276992,3265.7674462616696
3,-43.14065061483608,-22.925929781762314,9.260655737704921,264.75491803278675,340.8810567741995
3,-43.13961850599999,-22.937272069034474,7.852413793103447,239.34620689655176,335.05622132030913
3,-43.13810915208095,-22.94741242780347,8.20635838150289,269.0618497109826,677.3982487685996
3,-43.135085104187496,-22.95899187524999,6.931875000000001,272.974375,1395.7025865821297
3,-43.1371115948913,-22.96901449293478,7.916304347826089,246.17173913043473,1935.1596476839097
3,-43.13862389720589,-22.980440931544123,9.29779411764706,293.30882352941177,2399.9323185863777
3,-43.12537832752649,-22.995061896325108,9.33604240282686,244.3035335689046,3393.0564433260747
3,-43.110799273351475,-23.010782470435952,7.911716621253405,268.1782016348775,3261.234926945497
3,-43.120525960963505,-23.016424525649658,5.424379562043794,223.31751824817513,1698.9844118786457
3,-43.103887635706535,-23.029867843940234,6.796195652173913,189.8510869565217,2063.040119058969
3,-43.12852213925371,-23.034346517313434,9.655223880597019,206.36865671641792,3810.4751232399035
3,-43.16197284185186,-23.034483949259265,13.65185185185185,182.6777777777778,626.418700196025
3,-43.16733333318183,-23.043803030454544,14.404545454545454,183.58636363636367,244.83367642319354
3,-43.167708335,-23.050958332500002,14.424999999999999,184.075,180.70341403957573
4,-43.10395000066667,-22.761692222,4.9399999999999995,263.65333333333336,211.54060770722242
5,-43.17294999999999,-22.805482575,8.75909090909091,106.37272727272729,270.80218400238107
5,-43.165788095714284,-22.80745476285714,10.014285714285714,105.9857142857143,129.23327731874048
6,-43.094742424545444,-22.82466742454545,2.3272727272727276,272.95909090909095,68.5232785079374
7,-43.117242857142855,-22.820792855714284,0.9714285714285713,193.0,12.46825727672184
8,-43.12716944477776,-22.83301574055556,0.7733333333333335,175.47444444444443,149.0707576186853
9,-43.15793783864864,-22.971405854594593,14.8,8.394594594594595,342.8438623318397
9,-43.15468008170732,-22.961921138780482,13.66341463414634,19.882926829268293,228.50717894699133
9,-43.14915043921053,-22.95347719236842,14.549999999999999,32.931578947368415,306.6852262066395
9,-43.1428399424138,-22.94333189672414,14.701724137931038,24.26551724137931,280.3603550569368
9,-43.13942763157893,-22.933999415263155,11.246491228070171,9.446491228070172,244.12044715433225
9,-43.13949027833334,-22.929025000833335,14.308333333333337,1.925,51.75251698069501
10,-43.13676282076923,-22.851321794615387,0.6615384615384615,88.73846153846154,6.025261572986559
