clusterindex,Longitude,Latitude,SOG,COG
0,-43.1545,-22.8685,7.8,179.5
0,-43.1545,-22.86866667,7.8,179.7
0,-43.1545,-22.86916667,7.8,179.3
0,-43.1545,-22.8695,7.9,178.7
0,-43.1545,-22.86983333,7.9,179.0
0,-43.1545,-22.8705,7.8,180.1
0,-43.1545,-22.87083333,7.8,180.1
0,-43.1545,-22.871,7.8,179.8
0,-43.1545,-22.87133333,7.8,179.7
0,-43.1545,-22.8715,7.8,178.6
0,-43.1545,-22.87183333,7.8,179.3
0,-43.1545,-22.87216667,7.8,178.9
0,-43.1545,-22.8725,7.9,180.1
0,-43.1545,-22.87283333,7.9,179.9
0,-43.1545,-22.873,7.9,180.3
0,-43.1545,-22.87333333,7.9,180.4
0,-43.1545,-22.8735,7.9,179.6
0,-43.1545,-22.87433333,8.1,178.7
0,-43.1545,-22.8745,8.1,178.4
0,-43.1545,-22.87483333,8.2,178.2
0,-43.1545,-22.875,8.2,178.8
0,-43.1545,-22.8755,8.3,179.9
0,-43.1545,-22.87583333,8.4,179.9
0,-43.1545,-22.87616667,8.4,179.8
0,-43.15048333,-22.8758,4.9,126.9
0,-43.1545,-22.8765,8.5,180.2
0,-43.1545,-22.87666667,8.5,180.0
0,-43.1545,-22.87683333,8.5,180.4
0,-43.1545,-22.877,8.5,180.0
0,-43.14971667,-22.87636667,4.8,131.5
0,-43.1545,-22.87733333,8.5,179.8
0,-43.1545,-22.8775,8.5,179.4
0,-43.1545,-22.87766667,8.5,179.5
0,-43.1545,-22.878,8.6,179.0
0,-43.14891667,-22.87713333,4.4,142.2
0,-43.1545,-22.87816667,8.5,179.0
0,-43.14878333,-22.8773,4.2,146.4
0,-43.1545,-22.87833333,8.5,178.4
0,-43.1545,-22.8785,8.5,178.8
0,-43.1545,-22.87866667,8.5,179.0
0,-43.1485,-22.8778,3.8,155.2
0,-43.1484,-22.87798333,3.7,157.3
0,-43.1545,-22.87916667,8.6,179.4
0,-43.14835,-22.87811667,3.7,159.0
0,-43.1545,-22.8795,8.6,179.7
0,-43.14436667,-22.8763,1.6,155.6
0,-43.1545,-22.87966667,8.6,179.4
0,-43.1545,-22.88,8.6,179.1
0,-43.1545,-22.88016667,8.6,178.7
0,-43.1545,-22.88033333,8.6,179.1
0,-43.1545,-22.8805,8.6,179.1
0,-43.1545,-22.88083333,8.6,179.1
0,-43.1545,-22.88116667,8.6,179.0
0,-43.14598333,-22.87881667,1.7,203.4
0,-43.1545,-22.8815,8.6,179.4
0,-43.1545,-22.882,8.7,179.1
0,-43.15433333,-22.88233333,8.7,178.7
0,-43.15433333,-22.88266667,8.7,178.3
0,-43.15433333,-22.88316667,8.7,178.6
0,-43.15433333,-22.88366667,8.7,179.1
0,-43.15433333,-22.884,8.7,179.3
0,-43.15433333,-22.88416667,8.7,179.1
0,-43.15433333,-22.88466667,8.7,178.0
0,-43.15433333,-22.88516667,8.7,178.3
0,-43.15433333,-22.88583333,8.7,179.0
0,-43.15433333,-22.88683333,8.7,179.1
0,-43.15433333,-22.88733333,8.7,178.2
0,-43.15433333,-22.88766667,8.7,177.2
0,-43.15433333,-22.888,8.6,175.3
0,-43.15416667,-22.88816667,8.6,174.8
0,-43.15416667,-22.8885,8.6,173.5
0,-43.15416667,-22.889,8.5,169.7
1,-43.14676667,-22.87993333,4.3,344.1
1,-43.14791667,-22.87825,5.1,315.4
1,-43.1485,-22.87773333,5.2,311.7
1,-43.14886667,-22.87748333,5.1,303.6
1,-43.14908333,-22.87735,5.2,303.3
1,-43.14933333,-22.8772,5.1,300.9
1,-43.15005,-22.87681667,5.1,301.1
1,-43.15021667,-22.87673333,5.2,301.6
1,-43.14615,-22.87766667,1.7,345.5
1,-43.14618333,-22.87748333,1.9,348.1
1,-43.14656667,-22.87895,1.7,305.3
